f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,sin_angle,cos_angle,angle_deg,state
0.0,0.0,0.0,0.23633452,-0.30399555,-0.06642072,0.65350616,-0.30072117,-0.06503499,0.89815784,-0.22243422,-0.02454867,1.2275999,-0.19274996,-0.039119784,0.97687113,0.032477595,-0.1029423,1.3072886,0.32731003,0.0076710614,1.5923243,0.46413082,-0.03536765,1.8550007,0.5256173,-0.010024001,0.9164502,0.3907577,-0.086182065,1.2428077,0.64647526,-0.089648835,1.557381,0.8140682,-0.04986425,1.919169,0.88827705,-0.06465785,0.585557,0.5811637,-0.06310973,0.9803507,0.86654603,-0.090476625,1.1838311,0.9399986,-0.032554075,1.5133909,1.0633334,-0.014357756,0.39326125,0.9181169,-0.034612425,0.68462604,0.961667,0.0020422037,0.91086006,1.2343245,-0.046509523,1.1930093,1.3613914,-0.040154003,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3796168,-0.048198126,-0.018826706,0.61604667,-0.08197532,-0.037620462,0.9201604,-0.09461308,0.0054620593,1.0551257,-0.067888014,-0.04937832,0.91754824,0.16300096,-0.026499903,1.3099117,0.3375967,-0.04299835,1.4844849,0.55783415,-0.017907565,1.7777797,0.6020162,-6.250632e-05,0.89139754,0.45293376,-0.01617106,1.2730502,0.69478995,-0.0057686176,1.5276664,0.9300345,0.009363344,1.7098207,0.9419145,-0.033040527,0.58451307,0.68463016,-0.010610861,0.95353943,0.8816844,0.050488986,1.1723118,1.1002852,-0.019563042,1.4213277,1.1669043,0.0075454647,0.25043806,0.92735195,0.024476694,0.64291006,1.0627781,-0.013608759,0.8675526,1.2400162,-0.056043502,1.0721121,1.3293877,0.053920377,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.32242197,-0.077308506,-0.078998476,0.5928918,-0.08968417,-0.04890724,0.8466719,-0.10793127,-0.03348728,1.0914088,-0.041878447,0.014749436,0.9031613,0.15930527,-0.04548876,1.2326359,0.4624621,-0.057765257,1.50851,0.6293555,-0.009192305,1.6715325,0.6517388,-0.09300042,0.8640688,0.47664493,-0.16184798,1.1771656,0.6796221,-0.010817371,1.527892,0.87301654,-0.0024592031,1.6996701,0.98574007,-0.065642655,0.5830052,0.72106355,-0.04769324,0.93335456,1.0213212,-0.088451445,1.2116492,1.1372974,-0.026867237,1.3125485,1.1851542,-0.014662096,0.3471502,0.9580952,-0.026412021,0.531891,0.98950815,-0.028198129,0.8351814,1.2984132,0.031592093,1.0161159,1.3539015,-0.06307663,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3073,-0.12215414,0.08182885,0.6192024,-0.18540618,0.12789354,0.86025876,-0.055587962,0.12825742,1.1451789,-0.15819535,0.13278906,0.9705381,0.13120985,0.16015598,1.33181,0.32615638,0.118859306,1.6262857,0.49662235,0.17670941,1.8216763,0.499754,0.14422114,0.90229976,0.40504408,0.1476295,1.2147163,0.7025432,0.15816027,1.4383096,0.8234111,0.1982389,1.812242,0.95086384,0.08708628,0.5872765,0.67828673,0.08910803,0.94413966,0.86533886,0.109103635,1.2844121,1.038903,0.13181199,1.4397159,1.0326798,0.21105862,0.36756864,0.8757232,0.13111544,0.65086645,1.1151062,0.15334569,0.83003443,1.1811057,0.17269923,1.1413373,1.2798657,0.13534658,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3306425,-0.08204562,-0.04619036,0.5795087,-0.1324737,0.050004367,0.8767687,-0.12040888,-0.023309197,1.2136025,0.013140573,0.054933406,0.9056653,0.21549802,-0.0029882602,1.2466717,0.41371846,0.015735002,1.5462575,0.50188047,0.015485204,1.7118505,0.6113948,-0.08220187,0.87643206,0.4813921,0.011338771,1.2205285,0.75848544,-0.06408617,1.4577575,0.8597189,0.000556614,1.7527384,0.9983284,0.06604541,0.61002564,0.78090346,-0.06791235,0.95607525,0.90582,-0.03683113,1.2960544,1.1028004,-0.043823455,1.4647874,1.1029104,0.030257262,0.39647612,0.9053878,0.085169226,0.6155635,1.1440976,-0.038769275,0.9523757,1.1847717,-0.027369691,1.0022018,1.3067788,0.12664944,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3518229,0.03102315,-0.018484645,0.62304664,-0.06647999,-0.07887652,0.80520654,-0.055863205,-0.073116675,1.0491742,-0.068075635,-0.05122681,0.8572838,0.27571842,-0.07792175,1.2625023,0.41631106,-0.04415451,1.5352718,0.7282328,0.031979814,1.7595212,0.70716935,0.0478917,0.8546591,0.5190083,-0.01372008,1.1985427,0.7682511,-0.031387106,1.4069325,0.8890628,-0.022800334,1.7179956,0.98919284,-0.017039267,0.588447,0.7828402,0.0049248333,0.9411274,0.97239935,-0.022656558,1.1852466,1.1726661,0.0006579488,1.4046686,1.2641532,-0.12352409,0.3015047,0.9236388,-0.1419437,0.6134371,1.1063844,-0.030274969,0.91362613,1.3194529,0.02565018,1.1255496,1.4274375,-0.0009230191,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.36537823,-0.026254693,0.06368713,0.57105064,-0.13832404,0.05676461,0.80293614,-0.1858325,0.025370467,1.0369579,-0.076540045,0.07116913,0.93705744,0.2146589,0.0494355,1.2614212,0.39479715,0.074500136,1.5586116,0.45634815,0.12965949,1.7203006,0.561557,0.102815896,0.85261077,0.51986265,0.052893836,1.2373654,0.7046693,0.06321037,1.5464709,0.8733042,0.088916935,1.7438463,0.99519,0.13158716,0.6353098,0.66389716,0.035062704,0.96958035,0.892383,0.031492043,1.2226608,1.1277285,0.10492044,1.4255587,1.153528,0.110472515,0.33807325,0.8614335,0.123131074,0.60482436,0.95064443,0.084619544,0.84248793,1.2191874,0.15141435,1.1318238,1.3907288,-0.009587551,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.2614403,-0.017610122,0.042051677,0.5794849,-0.19654468,-0.032137834,0.8972947,-0.0953891,0.07690878,1.0318891,-0.16240631,0.06322906,0.9202511,0.14895575,0.05312013,1.3297259,0.329231,0.019348348,1.6719297,0.63693863,0.033073522,1.883321,0.5801924,0.0774642,0.85210884,0.5233118,0.0074432725,1.3647712,0.67331254,-0.04867563,1.5338719,0.8849663,0.09975563,1.8570104,1.0170566,0.059242204,0.66488343,0.6145618,0.006773364,0.94601804,0.98358196,0.07102379,1.2818818,1.0364176,0.07284583,1.4912727,1.2731661,0.06216279,0.37796116,1.0126966,0.07794789,0.6598738,1.1511741,0.0798767,0.9190166,1.3242083,0.08053697,1.1575205,1.4297299,0.09550659,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3554953,-0.07208605,0.038151752,0.6980028,-0.2232221,-0.010003118,0.9891288,-0.20797373,-0.031398844,1.2572374,-0.070047095,0.029823592,1.0530505,0.11860654,0.01085758,1.4677002,0.3867617,0.07960593,1.7849386,0.64484584,0.04570474,2.0681937,0.70839715,0.012300756,0.8641328,0.5032211,0.006550086,1.4415053,0.7954846,0.01229148,1.6878988,0.9977041,-0.018930718,2.0432515,1.2155979,0.024647214,0.6891129,0.77629256,-0.040555447,1.0986613,1.0290467,-0.0007755972,1.439549,1.1985549,0.039642904,1.6059562,1.3726294,-0.06604282,0.3690273,1.1498234,0.04333917,0.7717738,1.2676274,0.034335263,0.98296964,1.4483578,0.09105698,1.2988604,1.5194639,0.02591326,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.29492432,-0.045532756,-0.08806203,0.50783813,-0.26863402,-0.06369964,0.8735317,-0.26380628,-0.05794739,1.1556695,-0.22170241,-0.03422381,1.0361887,0.1471343,-0.027073938,1.3943906,0.4275429,-0.06369185,1.7089077,0.6084819,0.015192307,1.9940512,0.65147316,-0.1034436,0.8599016,0.5085495,-0.044121016,1.3156887,0.85265833,0.0033394936,1.676011,0.9612628,0.053076953,2.0427907,1.1716056,0.051662136,0.5528003,0.852266,-0.0073503475,1.0565054,1.0754949,0.029350074,1.4536471,1.2832888,-0.035440873,1.5334672,1.252057,-0.024821797,0.27487934,1.0419933,0.016831104,0.5908877,1.1744152,-0.08653983,1.0302061,1.4076759,0.034015056,1.1080282,1.581233,-0.03827432,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.23450497,-0.05871442,-0.116690814,0.5485933,-0.14532666,-0.10485965,0.8112563,-0.123592116,-0.05634507,1.0638574,-0.16174765,-0.066319436,0.94774956,0.11806664,-0.08718666,1.2673563,0.39360785,-0.07069496,1.5887125,0.5117033,-0.15588439,1.7559953,0.62475586,-0.09571072,0.83338577,0.5497611,-0.056841254,1.1948222,0.7611039,-0.09044805,1.4697962,0.89677286,-0.07489371,1.7337108,0.9982871,-0.10956346,0.4829283,0.7230914,-0.10629222,0.89387655,0.9369725,-0.110957526,1.2981104,1.0651442,-0.15233034,1.414697,1.3085555,-0.081366815,0.31027043,0.9364525,-0.14330262,0.6263332,1.1303699,-0.11159776,0.85568655,1.2477075,-0.12622096,1.0892185,1.3210793,-0.09360657,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.26699623,-0.07477527,0.02557147,0.7825098,-0.1998054,-0.0070350952,0.9269383,-0.105529964,-0.113467924,1.201046,-0.108971514,-0.016067319,1.1026993,0.15560226,-0.029667228,1.4229633,0.40098938,0.012546856,1.7392653,0.49994192,-0.082110584,1.9992883,0.58116126,-0.066287346,0.8713853,0.49058232,0.004083665,1.377131,0.69822204,-0.037411887,1.6493655,0.9207424,-0.041913655,1.9304367,1.0217191,-0.0068023326,0.72625965,0.7126261,-0.004471172,1.0878823,0.91987926,-0.011359317,1.4018134,1.1328725,-0.031815913,1.677658,1.282695,-0.06578748,0.34906167,0.9571885,0.051304676,0.7578615,1.1450735,-0.010808115,1.032774,1.2782114,0.03028016,1.1899098,1.4391878,0.09406914,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3437509,-0.07423639,-0.06443569,0.64918303,-0.10952977,-0.035014693,0.92943645,-0.007807199,-0.028408792,1.143456,-0.06788401,1.1753037e-05,0.97134334,0.21266071,0.026262326,1.2923106,0.44650188,-0.020892734,1.677785,0.666306,-0.014431268,1.801758,0.738399,0.0077360193,0.84892386,0.52850133,0.0038260794,1.2836168,0.8526158,-0.010205434,1.5980093,0.9486045,-0.010269165,1.7889627,1.1536143,-0.09238303,0.63760275,0.7649668,-0.033774562,0.9648667,1.0043895,-0.008928745,1.2665452,1.1605315,0.02407477,1.5177724,1.3064831,-0.03299768,0.3747616,1.0257616,-0.04117536,0.6954384,1.172433,-0.043865386,0.939919,1.3373238,-0.113447346,1.207734,1.4406534,0.0013447524,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.29787046,-0.19776659,0.0057864543,0.63616365,-0.25577816,0.015636906,0.85710096,-0.23334119,-0.055360254,1.1267807,-0.22128937,-0.044540737,0.9944376,0.15061663,0.015702635,1.3205667,0.31178838,0.03189864,1.578192,0.42038873,-0.025047513,1.8053862,0.54407007,-0.030982297,0.8947933,0.44534826,-0.03178011,1.2780952,0.65839624,0.021550793,1.5062345,0.7650613,-0.01132766,1.8431742,0.9732683,-0.03144733,0.62787086,0.620991,-0.029536365,0.9508055,0.8978793,0.017931437,1.311759,1.1001801,-0.0037354755,1.486458,1.1700262,-0.015724318,0.348265,0.8177943,0.0072362516,0.5899601,1.0557691,0.04512898,0.8859321,1.2129911,0.018508466,1.0995659,1.2857322,-0.034060612,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3265759,-0.037322644,0.07279152,0.5669341,-0.13110499,0.0282685,0.8350524,-0.08024868,0.012733509,1.0042511,-0.1234298,0.013295432,0.86210257,0.11204363,0.048937798,1.1301777,0.34663185,-0.03475449,1.4784484,0.5059412,-0.07112667,1.6362374,0.5732578,0.007073986,0.8722297,0.4888815,-0.014499226,1.1480231,0.67312473,-0.027154287,1.4355385,0.84704715,-0.0020870578,1.7010095,0.8706687,0.0015586952,0.62227106,0.7389986,0.011140729,0.9169863,0.7830345,0.025756588,1.1983532,0.9842618,0.004664765,1.3789499,1.0980275,-0.04447487,0.3807789,0.8927957,0.051590856,0.5831067,0.9860569,0.061056122,0.77293277,1.1331321,0.08107502,0.99330276,1.2130011,0.021795921,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.2516149,-0.090858825,0.07557331,0.48401248,-0.17205371,0.06060915,0.85989314,-0.10545434,0.10497423,1.0210264,-0.060071405,0.09140743,0.8548866,0.14726356,0.088310644,1.2838763,0.32347408,0.18280707,1.541696,0.5169255,0.17558514,1.7799144,0.7000643,0.17682339,0.82734805,0.5494482,0.11662699,1.1846313,0.710091,0.04955337,1.5192786,0.8527252,0.043275297,1.7624986,1.0826269,0.099439114,0.49614742,0.68397903,0.11009155,0.8859315,1.0398251,0.07707347,1.188592,1.1673824,0.14094746,1.4412427,1.2908831,0.03443595,0.29486492,0.9825357,0.11610569,0.6084947,1.1771984,0.1809655,0.83982146,1.3584919,0.11006489,1.0443498,1.4214609,0.12489957,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.33452782,-0.1270321,-0.075305894,0.7349757,-0.20186447,0.010277871,0.9504068,-0.13472238,0.063043594,1.2574185,-0.10037285,-0.06422148,1.0497923,0.103978276,-0.01932914,1.358197,0.32587597,-0.024876222,1.7194047,0.5205013,-0.03258926,1.9584696,0.72474915,-0.014770934,0.88272226,0.4691951,-0.025638944,1.4331144,0.7357298,-0.034896914,1.648778,0.83473295,0.004137514,2.0059981,1.0571733,-0.08285723,0.79338473,0.7007067,-0.102837645,1.0430977,1.0534679,0.042995635,1.4317166,1.1372154,-0.04935321,1.6246289,1.220059,0.017664364,0.43535775,1.0009685,-0.053449683,0.76326877,1.1562827,-0.014783262,1.0263157,1.3558011,-0.051419698,1.3185211,1.3962357,0.045175254,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3146891,-0.117889926,-0.056098275,0.6097381,-0.18185577,-0.00877636,0.8117325,-0.16083202,-0.045893464,1.0507678,-0.13047728,-0.022449443,0.91354454,0.1922899,0.034587782,1.2642963,0.30811995,-0.06393327,1.6171352,0.5518367,0.0069980216,1.682027,0.6189953,0.0004878923,0.8558612,0.5171091,-0.009989214,1.2078996,0.75505596,-0.065593585,1.5209719,0.86282426,0.0031866722,1.807486,0.9632231,0.0028497176,0.57134557,0.77307117,-0.06617257,1.0518807,0.9146683,-0.09397553,1.1782602,1.1559962,-0.05629028,1.3823187,1.2239887,-0.0105041405,0.28422463,0.98709375,-0.037780885,0.6322372,1.0963088,0.027191626,0.9244039,1.2859596,-0.001092251,1.0478652,1.3766847,0.01693448,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.29838017,-0.02502977,0.030004138,0.6564114,-0.15723856,-0.019733505,0.8268842,-0.06376484,0.025684346,1.1240524,-0.057347957,0.008234528,0.9027363,0.112536915,-0.04611556,1.3068942,0.3460533,0.018883204,1.4986596,0.599383,-0.040091056,1.7508224,0.637695,0.007532411,0.81859136,0.57325834,-0.03581863,1.2330297,0.6800422,0.024168767,1.4943048,0.8353351,-0.061699826,1.7864379,1.0623488,0.10390396,0.68634295,0.84175056,-0.054321323,0.99651116,0.96794885,-0.08476518,1.2948778,1.1328648,0.056861214,1.4251328,1.1988212,-0.04542975,0.35629117,0.8803116,-0.05488547,0.6398581,1.0838164,-0.10908747,0.8823248,1.2717434,0.05142194,1.0453309,1.4269724,-0.039795946,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.37373075,-0.07570573,-0.088773616,0.595885,-0.24413975,0.02506175,0.9514901,-0.21845551,-0.122809745,1.1833355,-0.14894654,-0.035784308,1.0048134,0.20143253,-0.12694229,1.3765723,0.4297841,-0.067256704,1.758015,0.584417,-0.060885455,1.8723158,0.6292096,-0.05932234,0.85551184,0.5176457,0.011929875,1.3932997,0.7164741,-0.04990361,1.5772984,0.9455323,-0.026752912,1.9223896,1.1292019,0.009931737,0.691889,0.8161983,-0.047944523,1.025987,0.95990694,-0.07743434,1.371255,1.1059597,-0.041033775,1.5235567,1.3301795,-0.10128917,0.39229652,1.0084058,-0.022019511,0.6780298,1.1745396,0.030455451,0.9328341,1.3569915,0.03577189,1.1795651,1.453174,-0.06071093,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.37524188,-0.035764366,-0.012277732,0.5144655,-0.09128194,-0.017941933,0.82527226,-0.059717987,0.067506045,1.0710049,-0.07798245,0.0379183,0.89288956,0.17915353,0.13009714,1.2197175,0.39985636,0.07368658,1.4483541,0.5816821,0.031643335,1.6481777,0.6806823,0.0108403135,0.8253041,0.5535051,0.111826755,1.095147,0.74360895,0.03315635,1.3640187,0.8313507,0.041748956,1.6451122,0.98832095,0.0833951,0.548501,0.6757798,0.034881346,0.9755808,0.9107272,-0.063095234,1.1358628,1.0531051,0.03249112,1.3184626,1.2410846,0.07092887,0.3857073,0.85884124,-0.044625945,0.62978566,1.0926324,0.042200685,0.89828086,1.2106689,0.114332534,1.0088156,1.3420334,0.0951544,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.2230109,-0.08504909,0.053244997,0.6734404,-0.1188189,-0.037309244,0.88333607,-0.18315624,0.038446102,1.1139894,-0.17949615,0.011247359,0.8523671,0.15081964,0.08493423,1.3734365,0.32495314,-0.026472073,1.6973312,0.63331807,-0.048420258,1.9138781,0.7762708,0.02973537,0.8803538,0.47398132,0.017856864,1.2060838,0.89916694,0.04217835,1.5900266,0.92673665,-0.1141747,1.803304,1.0467867,-0.037438806,0.5952969,0.8493916,-0.079682864,1.0394776,0.9911493,-0.06884465,1.2786376,1.1810663,-0.040972475,1.5535965,1.3804682,-0.04189963,0.2554289,1.074777,-0.0672149,0.6404305,1.2368163,-0.03078361,0.8518769,1.3984561,0.005863197,1.1185906,1.560405,-0.013055167,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.30264592,-0.09275262,-0.051979847,0.61968833,-0.27107313,0.060728617,0.76666623,-0.16471362,-0.08920608,1.0677726,-0.15491079,-0.010711782,0.95142794,0.121426,-0.025731502,1.2388182,0.23970626,-0.0074537206,1.4753381,0.4663877,-0.035005942,1.7364408,0.5742454,0.020236421,0.89675146,0.44225144,0.01582556,1.1847675,0.6980881,-0.033845663,1.4370824,0.6866638,-0.0014971659,1.7483186,0.9361559,-0.024467396,0.5727375,0.6080828,-0.036590524,0.87637866,0.8132491,-0.0536919,1.2325941,0.9835351,-0.12150397,1.3108975,1.0048184,-0.05084599,0.3540945,0.8627372,0.029510519,0.58455735,0.99339,0.061346292,0.9014148,1.2237598,0.0077908067,1.1317626,1.2977209,-0.0076222364,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.28376687,-0.023464076,0.08467014,0.6453986,-0.19366297,0.06436246,0.86740345,-0.073782824,0.010543436,1.1307887,-0.09292902,0.040915705,0.94224167,0.17892955,0.008461546,1.3356502,0.30131993,0.036695123,1.5970727,0.5391661,-0.0032394151,1.8470868,0.6694282,0.067063235,0.8491309,0.5269562,0.035969764,1.2529658,0.69034964,0.018146588,1.5397716,0.8729379,0.026448509,1.8274221,1.0641015,0.03918603,0.6524996,0.7485051,0.055315085,1.0322322,0.9727209,0.05407382,1.3284515,1.0760728,0.09722613,1.4681264,1.1786443,0.09895721,0.3419712,0.90503377,0.105880454,0.63642913,1.1054047,0.07654721,0.9058068,1.3076963,0.042327844,1.1796607,1.430125,0.025680758,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.36332813,-0.13542406,-0.084301904,0.5828491,-0.23385838,-0.0728943,0.95550346,-0.17647637,-0.031171378,1.2238562,-0.20862737,-0.023755832,0.93468016,0.16932698,-0.036599927,1.33083,0.37235555,0.049350582,1.6069523,0.6012774,-0.025146754,1.8891805,0.6581712,-0.041355897,0.8850704,0.45967993,-0.07310759,1.2464132,0.7066656,-0.13144161,1.6298617,0.81999934,0.04677387,2.0515904,1.1328726,-0.002122638,0.627208,0.8225657,-0.004917022,0.9917803,1.0341085,0.017460486,1.2621577,1.144229,0.05924468,1.5849333,1.244959,-0.03790443,0.29686078,0.94880426,-0.04593689,0.60131574,1.3073488,-0.046140466,0.8914481,1.4148355,0.012475776,1.1077911,1.4544853,-0.0021733367,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.29230523,-0.08572129,0.036656644,0.516339,-0.08474923,-0.018132491,0.8541138,-0.06868568,0.15422325,1.0846304,-0.034706302,0.15757193,1.0061672,0.21048445,0.012302716,1.2794288,0.38864225,0.12847218,1.6002437,0.5596802,0.06653111,1.7991409,0.70619583,0.06774042,0.8422707,0.52581805,0.11872441,1.1935972,0.82421863,0.11829696,1.5600585,0.910055,0.05210686,1.9206905,1.0884416,0.09024023,0.54532015,0.7903082,0.07090203,0.9538732,1.046861,0.026618978,1.297945,1.1386313,-0.0012520788,1.5740299,1.2748452,-0.016683547,0.33369592,0.97249156,0.036872093,0.5731116,1.257894,0.046299063,0.91640496,1.3205222,0.024939813,1.1233429,1.4536694,0.037882354,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.2802998,-0.15342331,0.032458875,0.65478724,-0.279843,0.20535861,0.8569546,-0.2072977,0.03685586,1.0988032,-0.25440183,0.035489947,0.8614225,0.05963638,0.05298091,1.2848332,0.23344514,0.024609135,1.5160664,0.4284272,0.0623164,1.7901859,0.5794343,0.081903845,0.9084197,0.41518173,0.048965875,1.3418702,0.61520374,0.09292755,1.45882,0.87243986,0.13325669,1.835877,0.9492111,0.07519961,0.62078506,0.682956,0.021847615,1.0226051,0.86857677,0.06579998,1.2875924,1.1166734,0.033590507,1.3924589,1.1302631,0.019070743,0.30246127,0.9129628,0.07743179,0.62074643,1.0218637,0.07178776,0.8814049,1.2096273,0.06439594,1.1241909,1.3818207,0.015011378,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3376081,-0.017642217,-0.00509252,0.6212424,-0.12432798,0.03487516,0.8848038,-0.07945544,0.09416377,1.1777413,-0.13130774,0.06313464,0.9384793,0.18500562,0.058510512,1.2453238,0.41709,0.04019646,1.566023,0.6073216,0.0074929404,1.8574556,0.62502766,0.07265062,0.87521154,0.48210818,0.039704487,1.2994057,0.7661862,0.056298003,1.6428989,0.94624233,0.03840743,1.8753446,1.0230343,-0.04380615,0.6115142,0.7329759,0.102866255,0.9786859,0.88501394,0.06179497,1.3134565,1.1367772,0.062041327,1.4730375,1.1697466,0.026127145,0.3133197,0.962324,0.07727411,0.6424192,1.2104701,0.071200445,0.9309477,1.2856472,0.110426396,1.1167086,1.3967336,0.055446334,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.38008165,-0.16436154,-0.016696483,0.64444077,-0.20373607,-0.015400338,0.83248353,-0.08472587,0.042371757,1.0836576,-0.07361437,-0.018252758,0.9558357,0.15401292,-0.021213928,1.2971146,0.39385644,-0.0054125884,1.5675669,0.5944372,-0.010574703,1.7834083,0.6609336,-0.016527254,0.8500163,0.52532494,-0.03880612,1.2704582,0.6547281,-0.04639848,1.6070445,0.89967555,0.047646564,1.9279404,1.089123,-0.04154764,0.60402954,0.76096123,-0.03802192,0.9139329,0.92455447,-0.022660833,1.2404983,1.1578732,-0.1503803,1.4724332,1.2693241,-0.04851796,0.32220888,0.9110821,-0.0017986858,0.5375105,1.17516,0.03289996,0.85010916,1.3034497,-0.13941754,1.1157701,1.4617841,0.03309869,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3271171,-0.014763397,0.0629437,0.5589202,-0.07788399,0.090788096,0.8336699,-0.0812152,0.062036183,1.0145154,-0.020810846,0.13565415,0.8662711,0.22381875,0.117397904,1.3245114,0.4717763,0.11853183,1.5185826,0.6672395,0.12994534,1.6640354,0.6619644,0.027824078,0.82472384,0.55755645,0.09466497,1.216859,0.7308534,0.067462295,1.435614,0.8382246,0.086531125,1.7053016,0.9699248,0.16903394,0.6578358,0.8503921,0.1154021,0.9042405,0.9924049,0.080155805,1.2709774,1.1597642,0.11008194,1.3822393,1.2213404,0.16407253,0.2920778,0.9489466,0.106350414,0.66801536,1.1466196,0.068887584,0.8997974,1.2513472,0.12515382,1.0075355,1.4587841,0.072265156,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.3458694,-0.090193495,0.013952832,0.57473683,-0.20521848,0.03547705,0.8434266,-0.16932337,-0.06496145,1.099426,-0.040822025,-0.042181052,0.9454687,0.13174887,0.033948205,1.3203034,0.39380857,0.013961932,1.5442405,0.47122043,0.0013404249,1.7584713,0.5933298,0.030676147,0.8576698,0.51092505,0.0579493,1.2038718,0.70284826,-0.015387805,1.5281516,0.8953542,-0.00992284,1.8054805,1.0112805,-0.019019471,0.60503566,0.605574,-0.033450942,0.94874406,0.9019932,0.02514244,1.2616056,1.0187699,0.0426758,1.4119349,1.1249272,0.032707762,0.36849084,0.89541465,0.0043763104,0.6504752,1.0096126,0.05341274,0.91306597,1.2017359,0.04027621,1.021404,1.3094134,0.0026891318,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.4116276,-0.1151908,-0.07921715,0.7017811,-0.17072162,-0.06570704,0.96218634,-0.2043447,0.05487903,1.2115556,-0.2069667,-0.08174866,1.0617977,0.06153326,0.026740253,1.4059712,0.32951865,0.049076382,1.6888487,0.5557626,0.048436616,1.9115502,0.64519906,0.054333054,0.9393127,0.34288096,0.01115143,1.3438673,0.6508081,0.033146165,1.680191,0.89537936,0.001641551,1.9585804,1.1084405,-0.04460351,0.69612765,0.72421527,-0.0029169486,1.0599277,0.94286126,-0.033589374,1.3000479,1.0723975,0.0435592,1.4987283,1.2289245,-0.051790766,0.41041473,1.0174212,-0.101948954,0.66192615,1.2267423,0.049714286,0.97811,1.2004064,0.063948624,1.263627,1.3353511,-0.033334184,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
0.0,0.0,0.0,0.33379623,-0.05384655,0.071567304,0.622661,-0.16331844,0.010803396,0.89624846,-0.20454106,0.07562645,1.063938,-0.17290306,0.073282726,1.0520688,0.1158463,0.09474435,1.4508153,0.36837834,0.19948323,1.765103,0.56647193,0.10562634,1.9234544,0.7368052,0.16225083,0.8064918,0.5742607,0.14069685,1.3886254,0.83510095,0.025301209,1.6497256,0.958614,0.17473224,2.0580733,1.122836,0.13780382,0.62164956,0.7017536,0.0068430738,1.0827173,1.0562685,0.10635405,1.4580367,1.1181613,0.102688886,1.6254973,1.3054261,0.18853392,0.2554583,1.0760068,0.0991324,0.67262965,1.2559388,0.21733679,1.0754865,1.4298317,-0.0043142214,1.2576035,1.6154046,0.10268215,-0.5000000000000004,0.8660254037844384,330.0,CONTROL
